user_name,"San Francisco, CA",state,post_city,latitude,longitude,post_time,sentiment_score,magnitude,text
Dunja Mrdjen,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Wed Nov 28 07:51:28 +0000 2018,0.5,0.5,"RT : Controversial scientist performing #GeneEditing of human babies , Jiankui He , giving talk soon at Human Genome Editing confe"
Dillon Corvino,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Wed Nov 28 04:58:41 +0000 2018,0.5,0.5,"RT : Controversial scientist performing #GeneEditing of human babies , Jiankui He , giving talk soon at Human Genome Editing confe"
Marson Lab,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Wed Nov 28 04:41:20 +0000 2018,0.5,0.5,"RT : Controversial scientist performing #GeneEditing of human babies , Jiankui He , giving talk soon at Human Genome Editing confe"
Rock Paper Moon,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Wed Nov 28 04:28:07 +0000 2018,0.5,0.5,"RT : Controversial scientist performing #GeneEditing of human babies , Jiankui He , giving talk soon at Human Genome Editing confe"
iAmDimitre,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Wed Nov 28 04:27:28 +0000 2018,0.4,0.4,"Controversial scientist performing #GeneEditing of human babies , Jiankui He , giving talk soon at Human Genome Editi"
Bhargavi Karumanchi,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Wed Nov 28 01:42:06 +0000 2018,0.7,0.7,RT : Berkeley a center of CRISPR gene editing technology has quick response to China researcher's designer baby ' stunt '
Dr. Zoidberg,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 23:11:31 +0000 2018,0.1,0.1,UC Berkeley expert warned China scientist against gene-editing in 2017 .
Eva Woo,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 22:58:28 +0000 2018,0.8,0.8,"So many Chinese scientists and technologists are quick to denounce the gene editing case from Shenzhen scientist , s"
Droid Phone News,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 21:34:04 +0000 2018,-0.1,0.1,Chinese scientist who claims to have genetically modified babies was suspended from his job in February
Kara Platoni,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 15:27:50 +0000 2018,0.1,0.1,BBC News - China baby gene editing claim ' dubious '
pasar ginting,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 15:00:07 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
Web Scraping USA,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 13:07:06 +0000 2018,0,0,"Researcher , American professor behind baby gene editing claims now under investigation - USA TODAY : USA TODAY Resea"
Rohan Arora,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 08:35:35 +0000 2018,0,0.2,"China just won science ... I do really hope this is actually true ; this tech is the ultimate solution to racism , a"
Alan Bayer,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 08:19:09 +0000 2018,-0.3,0.3,""" In open letter , scientists in China say baby gene editing ' crazy ' as they continued their work"
Patrick Lloyd,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 06:38:06 +0000 2018,0,0.1,"RT : So China is gene editing human babies now ? They're too late for the Eugenics Wars , though ."
Push. 👄,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 06:14:49 +0000 2018,0,0,RT : Human gene editing may already be happening in China ...
Kotobarz,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 05:45:39 +0000 2018,0,0,RT : Human gene editing may already be happening in China ...
Ankit Gupta,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 05:21:45 +0000 2018,-0.9,0.9,Idiotic and reckless .
Charles V. Towle,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 04:40:22 +0000 2018,-0.1,0.6,Chinese #scientist claims world's first gene-edited #babies ... this is outrageous ... #China playing #mother of natu
Ayanna Monteverdi,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 04:23:07 +0000 2018,0.1,0.1,"RT : To the live stream of the Chinese #CRISPR human genome editing researcher speaking at the conference , here is the lives"
Enoch Wu,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 04:10:21 +0000 2018,0,0.1,"Oh the ethics ! If its not drones and AI going unchecked in development , its man creating superior life forms base"
BioinformaticsBeyonce,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 03:48:00 +0000 2018,0.3,0.3,"To the live stream of the Chinese #CRISPR human genome editing researcher speaking at the conference , here is the l"
Santiago Correa,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 02:51:05 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
jeff,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 02:23:40 +0000 2018,0,0,RT : Human gene editing may already be happening in China ...
Chris,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 02:16:22 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Shane,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 01:25:44 +0000 2018,0,0.1,"So China is gene editing human babies now ? They're too late for the Eugenics Wars , though ."
Nonagon Technologies,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 01:19:13 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies #health
Sam Bowne,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 01:15:30 +0000 2018,0.5,0.5,The legal framework around gene-editing babies is murky at best
Vijayalakshmi Iyer,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 01:11:37 +0000 2018,-0.1,0.1,"RT : What we've worried about may have just happened : China created genetically modified humans , which is beyond ethically rec"
Albert Fong,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 01:03:23 +0000 2018,0,0,"What we've worried about may have just happened : China created genetically modified humans , which is beyond ethical"
Brian Johnson,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 00:24:50 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Adonis lee,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 00:08:57 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Maureen McMeekin,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Tue Nov 27 00:05:43 +0000 2018,-0.1,0.5,"RT : Worlds first gene-edited babies created in China , claims scientist - so unsettling - gene editing without a clue . ht"
Michael Cheng,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 23:33:05 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
Anna Fokina,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 23:16:56 +0000 2018,-0.1,0.1,"Interesting read on first CRISPR Cas 9 gene editing applied to human babies , done in China ."
Brent Bisso,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 22:54:35 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PAM BELLUCK via"
Gladstone Institutes,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 22:08:24 +0000 2018,0.7,0.7,RT : Berkeley a center of CRISPR gene editing technology has quick response to China researcher's designer baby ' stunt '
Ron Leuty,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 21:31:18 +0000 2018,0.7,0.7,Berkeley a center of CRISPR gene editing technology has quick response to China researcher's designer baby ' stu
Ferda,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 19:55:31 +0000 2018,0,0,RT : BBC News - China baby gene editing claim ' dubious '
Kif Liakath-Ali,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 19:54:13 +0000 2018,0.1,0.1,BBC News - China baby gene editing claim ' dubious '
Alex,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 19:22:17 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Juan Ignacio 👨‍🚀 🇻🇳,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 18:47:36 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Anja Hoffmann,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 18:29:11 +0000 2018,0,0,RT : Human gene editing may already be happening in China ...
tdegrange,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 18:24:20 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Rutger de Ruiter,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 17:53:29 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Omar Ahmady,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 17:14:12 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Gosia Stergios,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:50:35 +0000 2018,0,0,RT : Human gene editing may already be happening in China ...
Decentralization is the New Antitrust,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:49:51 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Justine Durrell,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:47:35 +0000 2018,-0.4,0.4,"Worlds first gene-edited babies created in China , claims scientist - so unsettling - gene editing without a clue ."
Dan Reardon,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:40:24 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Dataworker441📊,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:36:07 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Anshul Modi,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:27:03 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Clauvember,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:21:19 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Nemoy Rau,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 16:04:14 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Frederik Hoedeman,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 15:52:30 +0000 2018,0,0,RT : Human gene editing may already be happening in China ...
Michael Whalen,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 15:47:01 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Paul Pajo #Insulin4All {#HODL},"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 15:26:16 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
Luke Powell,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 15:16:52 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
eleanorina,"San Francisco, CA",California,san_francisco,37.773972,-122.431297,Mon Nov 26 15:16:48 +0000 2018,0.2,0.2,RT : By the time the United States is done debating the ramifications of gene editing China is going to have a million genetic
(((+))),"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Thu Nov 29 22:11:10 +0000 2018,-0.5,0.5,RT : China stops research into gene-editing after #CRISPR baby
Jeffery Myers,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Thu Nov 29 21:58:42 +0000 2018,-0.4,0.4,China stops research into gene-editing after #CRISPR baby
Mike Castaldo,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Thu Nov 29 00:18:27 +0000 2018,-0.2,0.2,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies - The New York Times
Frank Tustin,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Wed Nov 28 05:39:08 +0000 2018,0.2,0.2,""" Chinese Geneticist Apologizes for Leak of Baby-Gene Editing Result "" by REUTERS via NYT"
A. Vroom - Ten Wolde,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 18:57:23 +0000 2018,0.9,0.9,"RT : Impressed that everybody is investigating the #CRISPR gene-edited babies both China , and Rice ,"
frederick grinnell,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 18:52:27 +0000 2018,0.9,0.9,"Impressed that everybody is investigating the #CRISPR gene-edited babies both China , and"
Neilsun Vongthachak,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 17:09:08 +0000 2018,0.2,0.2,A Reckless and Needless Use of Gene Editing on Human Embryos
Nick Via,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 15:36:46 +0000 2018,0,0,the gene-edited embryo is meant to be born and could potentially suffer unknown consequences from it
Shigeaki Dev Team,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 08:04:21 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies via NYT
jessica jun,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 03:05:06 +0000 2018,-0.1,0.1,"Scientist He Jiankui announced that he created the first genetically edited twin girls who were born this month , bu"
galleonvirtual,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 01:18:20 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies """
HealthTechForum DFW,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Tue Nov 27 01:10:22 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PA"
Liqi,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Mon Nov 26 23:52:55 +0000 2018,0,0,I just saw news that the first gene editing baby was born in China . How can you use Crisper in a REAL HUMAN without
Steven Krohn,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Mon Nov 26 22:59:42 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PAM BELLUCK via"
Anthony Voss,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Mon Nov 26 22:57:14 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PAM BELLUCK via"
The iChurch Method,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Mon Nov 26 20:11:10 +0000 2018,-0.1,0.1,"A Chinese researcher claims to have created the worlds first gene-edited babies , a move bioethicists say is the la"
Jason Caston,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Mon Nov 26 20:07:15 +0000 2018,-0.1,0.1,"A Chinese researcher claims to have created the worlds first gene-edited babies , a move bioethicists say is the la"
Ayoka Systems,"Dallas,Texas",Texas,dallas,32.89748,-97.040443,Mon Nov 26 12:41:14 +0000 2018,0,0,#China baby #gene editing claim to birth twins resistant to #HIV ' dubious ' - but is this a #PR effort to spur
